Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Src IP_octet1,Src IP_octet2,Src IP_octet3,Src IP_octet4,Dst IP_octet1,Dst IP_octet2,Dst IP_octet3,Dst IP_octet4
0.5052771453839109,-0.5730296988866757,2.3668763609938437,-0.32270408332917105,-0.4680081039806013,-0.5009892302387697,-0.23176720350360916,-0.22957126962384777,-0.43478495435534653,2.3990530469925604,-0.26975849249874545,-0.5470253644136008,-0.33213378386604253,2.596951259853937,0.3709453395206382,-0.6393262976372862,0.14482601146104987,-0.12490782120621144,-0.18390742104045535,-0.333589612243277,-0.32575410205760685,-0.1483646245911602,-0.2972608967733543,-0.20090716208239723,-0.24033273795833937,-0.2797223842391659,-0.1486598708475823,-0.25728934112964524,-0.3496832464118788,-0.29423755816416164,-0.26040238606199867,-0.27075322872372104,-0.22941573387056183,0.0,0.0,0.0,-0.8127944933281115,-0.6647095926526736,-0.0846819619118205,-0.12015259256693148,2.3990530469925604,-0.4423521998306604,-0.0055188856551924076,-0.4122751085741685,-0.30843898257742675,-0.16012815380508716,-0.4445276036638913,-0.3144854510165755,-0.47643873166512696,-1.0944415004020078,-0.14285714285714288,-0.2847473987257497,-0.4445276036638914,0.551888922570716,0.23649972166071656,-0.26975849249874545,0.3709453395206382,0.0,0.0,0.0,0.0,0.0,0.0,-0.4680081039806013,-0.23176720350360916,-0.5009892302387697,-0.22957126962384777,-0.36809072544012517,-0.5474374282598455,-0.5023932788459589,-0.03942252817683768,-0.08372342095301777,-0.07376490539589507,-0.07956147994724865,-0.12704828537683235,-0.2620717643129237,-0.11839287202604867,-0.2635246497447018,-0.26009617986738126,0.7593476176226064,-0.8010192021524585,-0.4257062607298062,0.1640588807621407,0.5422978942754947,-0.6575548908898429,-1.2870423510358928,-0.7960402721368784
1.0079327617227272,-0.5730296988866757,2.3668763609938437,-0.322656242445727,-0.4680081039806013,-0.5009892302387697,-0.23052775698300748,-0.2283861001914313,-0.4310240828344214,2.5395951118427393,-0.2532604118600338,-0.5470253644136008,-0.3255444815375822,2.6611157614151444,0.39275189945658034,-0.6393262976372862,-0.07059942633990889,-0.12892199665358903,-0.18376348119958127,-0.333589612243277,-0.3256587397376845,-0.14822081452193783,-0.2972608967733543,-0.20090716208239723,-0.24033273795833937,-0.2797223842391659,-0.1486598708475823,-0.25728934112964524,-0.3496832464118788,-0.29423755816416164,-0.26040238606199867,-0.27075322872372104,-0.22941573387056183,0.0,0.0,0.0,-0.8127944933281115,-0.6647095926526736,-0.08685072779506622,-0.12533443981738038,2.5395951118427393,-0.43750503568612104,0.017399155071254013,-0.40908192390031095,-0.3080015184006876,-0.16012815380508716,-0.4445276036638913,-0.3144854510165755,-0.47643873166512696,-1.0944415004020078,-0.14285714285714288,-0.2847473987257497,-0.4445276036638914,0.551888922570716,0.26902739766112527,-0.2532604118600338,0.39275189945658034,0.0,0.0,0.0,0.0,0.0,0.0,-0.4680081039806013,-0.23052775698300748,-0.5009892302387697,-0.2283861001914313,-0.36809072544012517,-0.5474374282598455,-0.5023932788459589,-0.03942252817683768,-0.08372342095301777,-0.07376490539589507,-0.07956147994724865,-0.12704828537683235,-0.2620717643129237,-0.11839287202604867,-0.2635246497447018,-0.26009617986738126,0.7593476176226064,-0.8010192021524585,-0.3926481158468859,-0.7046846833551019,0.5422978942754947,-0.6575548908898429,-1.2870423510358928,-0.7960402721368784
0.45739929071417873,-0.5551760317275637,-0.4087782201290008,-0.3227491915793721,-0.11809550287360965,-0.7261529292224864,-0.20883744287247813,-0.28448411999247825,-0.42350233979257124,-0.4117882500110253,-0.38799473707617926,-0.4418456763156062,-0.6374381250847041,-0.3760039791486757,-0.6394252708446829,-0.6393262976372862,0.5908731285105238,-0.07476355867446019,-0.18406297854232714,-0.33350299529910205,-0.3258453593770027,-0.14853783953380797,-0.2972477648005156,-0.2008875677872541,-0.24027146334066282,-0.279697570291636,-0.1486578470015762,-0.25728934112964524,-0.3496832464118788,-0.29423755816416164,-0.26040238606199867,-0.27075322872372104,4.358898943540674,0.0,0.0,0.0,-0.19936468704274438,-0.7400734920464007,-0.02568689759718306,-0.13164874375170219,-0.4117882500110253,-0.5926142883113801,-0.4204991230947741,-0.6084645279640933,-0.3268833735768489,-0.16012815380508716,2.249579085208177,-0.3144854510165755,-0.47643873166512696,0.9137080416200247,-0.14285714285714288,-0.2847473987257497,-0.4445276036638914,-1.200139403050605,-0.40011336577585366,-0.38799473707617915,-0.6394252708446829,0.0,0.0,0.0,0.0,0.0,0.0,-0.11809550287360965,-0.20883744287247813,-0.7261529292224864,-0.28448411999247825,-0.32028110143639793,-0.5474374282598455,-0.08890086827315324,1.2746617443844204,-0.08372342095301777,-0.07376490539589507,-0.07956147994724865,-0.12704828537683235,-0.2620717643129237,-0.11839287202604867,-0.2635246497447018,-0.26009617986738126,0.7593476176226064,-0.8010192021524585,-0.4091771882883461,0.4313645927982154,-0.9778735484876193,0.45714591602891685,-0.8556231962067777,1.4643119341704744
0.7550585112190253,-0.5717936757756602,-0.4087782201290008,-0.32261628263496944,-0.4680081039806013,-0.5009892302387697,-0.2565561339156427,-0.28448411999247825,-0.5100023847738482,-0.4117882500110253,-0.5997201052729793,-0.5470253644136008,-0.6374381250847041,-0.3760039791486757,-0.6394252708446829,-0.6393262976372862,-0.3499453845224995,-0.1302598845875727,-0.18364325330269224,-0.333589612243277,-0.32557908693900767,-0.1481006950187546,-0.2972608967733543,-0.20090716208239723,-0.24033273795833937,-0.2797223842391659,-0.1486598708475823,-0.25728934112964524,-0.3496832464118788,-0.29423755816416164,-0.26040238606199867,-0.27075322872372104,-0.22941573387056183,0.0,0.0,0.0,-0.671233768800719,-0.5516637435620828,-0.08757355761276277,-0.1270615020753719,-0.4117882500110253,-0.6669374718609833,-0.7225261598111561,-0.7284003912860656,-0.3299846428599375,-0.16012815380508716,-0.4445276036638913,-0.3144854510165755,-0.47643873166512696,0.9137080416200247,-0.14285714285714288,-0.2847473987257497,-0.4445276036638914,0.551888922570716,-0.7811518560663556,-0.5997201052729793,-0.6394252708446829,0.0,0.0,0.0,0.0,0.0,0.0,-0.4680081039806013,-0.2565561339156427,-0.5009892302387697,-0.28448411999247825,-0.36809072544012517,1.3163985904173607,-0.5023932788459589,-0.915478709884343,-0.08372342095301777,-0.07376490539589507,-0.07956147994724865,-0.12704828537683235,-0.2620717643129237,-0.11839287202604867,-0.2635246497447018,-0.26009617986738126,-1.3616197010294544,1.3243298911318855,-1.367863389893035,-1.0722300374047047,0.5422978942754947,-0.6575548908898429,-0.26056229299420525,-0.4144223671758968
0.23075270220009764,-0.5717936757756602,-0.4087782201290008,-0.32275699344529796,-0.4680081039806013,-0.5009892302387697,-0.2565561339156427,-0.28448411999247825,-0.5100023847738482,-0.4117882500110253,-0.5997201052729793,-0.5470253644136008,-0.6374381250847041,-0.3760039791486757,-0.6394252708446829,-0.6393262976372862,-0.3499453845224995,-0.037423191130816345,-0.18406661278499822,-0.333589612243277,-0.3258595689942097,-0.14852367281341275,-0.2972608967733543,-0.20090716208239723,-0.24033273795833937,-0.2797223842391659,-0.1486598708475823,-0.25728934112964524,-0.3496832464118788,-0.29423755816416164,-0.26040238606199867,-0.27075322872372104,-0.22941573387056183,0.0,0.0,0.0,-0.5296730442733266,-0.4386178944714921,-0.03741604553543487,-0.007219813281242713,-0.4117882500110253,-0.6669374718609833,-0.7225261598111561,-0.7284003912860656,-0.3299846428599375,-0.16012815380508716,-0.4445276036638913,-0.3144854510165755,-0.47643873166512696,0.9137080416200247,-0.14285714285714288,-0.2847473987257497,-0.4445276036638914,0.551888922570716,-0.7811518560663556,-0.5997201052729793,-0.6394252708446829,0.0,0.0,0.0,0.0,0.0,0.0,-0.4680081039806013,-0.2565561339156427,-0.5009892302387697,-0.28448411999247825,-0.36809072544012517,-0.5345712154793376,-0.5023932788459589,-0.915478709884343,-0.08372342095301777,-0.07376490539589507,-0.07956147994724865,-0.12704828537683235,-0.2620717643129237,-0.11839287202604867,-0.2635246497447018,-0.26009617986738126,-1.3616197010294544,1.3243298911318855,1.6734859393356336,-0.754804504361866,0.5422978942754947,-0.6575548908898429,-0.26056229299420525,-0.45845520236370235
0.6721279636386366,-0.555084474460081,-0.4087782201290008,-0.28103899061781784,0.23181709823338198,0.3996655656960971,-0.07931528146960284,-0.21732451882221077,-0.3163175014462064,-0.4117882500110253,-0.12787499900582489,-0.3117068359848068,-0.3497052567419367,-0.3760039791486757,-0.3922842582373382,-0.32196991433036415,-0.3481843134373676,-0.13375122728919694,-0.17013459456105748,-0.2798948427285746,-0.30280422824894637,-0.1485364109569614,-0.2557173683208004,-0.16991348855813038,-0.186658287124417,-0.2461966209472216,-0.14865379930956396,-0.2101520579642769,-0.17847352030451077,-0.24041739464292838,-0.21466265860534425,0.13017958752504402,-0.22941573387056183,0.0,0.0,0.0,0.4140651192426227,0.3150210994657795,-0.0894598490908665,-0.13156843128560494,-0.4117882500110253,-0.45527797088276534,-0.3153588908010447,-0.44018087902224246,-0.3120749513936694,-0.16012815380508716,-0.4445276036638913,-0.3144854510165755,2.098905763822046,-1.0944415004020078,-0.14285714285714288,-0.2847473987257497,-0.4445276036638914,0.551888922570716,-0.35736270588960223,-0.12787499900582489,-0.3922842582373382,0.0,0.0,0.0,0.0,0.0,0.0,0.23181709823338198,-0.07931528146960284,0.3996655656960971,-0.21732451882221077,1.1442808941063516,-0.547380498114799,0.738083952872458,1.2746617443844204,-0.08372342095301777,-0.07376490539589507,-0.07956147994724865,-0.12704828537683235,-0.2620717643129237,-0.11839287202604867,-0.2635246497447018,-0.26009617986738126,-1.1137144300181745,-0.337512219042575,0.8800904621455461,2.9373556431364154,0.5422978942754947,-0.6575548908898429,-0.3200683833154625,0.950595523646076
1.0653367011717085,-0.5730296988866757,2.3668763609938437,-0.3227112119376313,-0.4680081039806013,-0.5009892302387697,-0.23486581980511334,-0.25880544895678775,-0.44418713315765923,2.047697884867112,-0.3110036940955247,-0.5470253644136008,-0.4946699079680638,1.0142268880108194,-0.16694980556593564,-0.6393262976372862,-0.03502784517949284,-0.12366710001068897,-0.1839288690299896,-0.333589612243277,-0.3257683116748138,-0.1483860532438589,-0.2972608967733543,-0.20090716208239723,-0.24033273795833937,-0.2797223842391659,-0.1486598708475823,-0.25728934112964524,-0.3496832464118788,-0.29423755816416164,-0.26040238606199867,-0.27075322872372104,-0.22941573387056183,0.0,0.0,0.0,-0.8127944933281115,-0.6647095926526736,-0.08401162902907945,-0.11855096159691698,2.047697884867112,-0.5619155820626308,-0.28053537437254833,-0.6326048510703391,-0.328006161658605,-0.16012815380508716,-0.4445276036638913,-0.3144854510165755,-0.47643873166512696,-1.0944415004020078,-0.14285714285714288,-0.2847473987257497,-0.4445276036638914,0.551888922570716,-0.15383239034418783,-0.3110036940955247,-0.16694980556593564,0.0,0.0,0.0,0.0,0.0,0.0,-0.4680081039806013,-0.23486581980511334,-0.5009892302387697,-0.25880544895678775,-0.36809072544012517,-0.5474374282598455,-0.5023932788459589,-0.03942252817683768,-0.08372342095301777,-0.07376490539589507,-0.07956147994724865,-0.12704828537683235,-0.2620717643129237,-0.11839287202604867,-0.2635246497447018,-0.26009617986738126,0.7593476176226064,-0.8010192021524585,-0.4257062607298062,-0.604445041341574,0.5422978942754947,-0.6575548908898429,-1.2870423510358928,-0.7960402721368784
-1.5885645367874779,1.818446127759497,-0.4087782201290008,-0.32272725130666674,-0.11809550287360965,-0.5009892302387697,-0.20573882657097395,-0.28448411999247825,-0.41410016099025854,-0.4117882500110253,-0.3742463365439195,-0.4318126046304919,-0.6374381250847041,-0.3760039791486757,-0.6394252708446829,-0.6393262976372862,0.02619468073291762,-0.10425521416028193,-0.18404758762391138,-0.3333854606335608,-0.32580154639061454,-0.1485398633510073,-0.29722591761447165,-0.20085496947040943,-0.24015096342362668,-0.2796527324307513,-0.1486598708475823,-0.25728934112964524,-0.3496832464118788,-0.29423755816416164,-0.26040238606199867,-0.27075322872372104,4.358898943540674,0.0,0.0,0.0,-0.19936468704274438,-0.5516637435620828,-0.06553902486932037,-0.11257057628385271,-0.4117882500110253,-0.5845356814038145,-0.4612604955296679,-0.5867114792263028,-0.3256563854851558,-0.16012815380508716,2.249579085208177,-0.3144854510165755,-0.47643873166512696,0.9137080416200247,-0.14285714285714288,-0.2847473987257497,-0.4445276036638914,-1.200139403050605,-0.4721389340624729,-0.37424633654391953,-0.6394252708446829,0.0,0.0,0.0,0.0,0.0,0.0,-0.11809550287360965,-0.20573882657097395,-0.5009892302387697,-0.28448411999247825,-0.34760088658138494,-0.547380498114799,-0.08890086827315324,1.2746617443844204,-0.08372342095301777,-0.07376490539589507,-0.07956147994724865,-0.12704828537683235,-0.2620717643129237,-0.11839287202604867,-0.2635246497447018,-0.26009617986738126,1.2000680994204371,1.516515713396959,2.1032418228135974,2.402744219064266,0.5422978942754947,-0.6575548908898429,-0.3349449058957768,0.5249447834972888
0.8119675891210326,-0.555084474460081,-0.4087782201290008,-0.3153349635401862,-0.11809550287360965,-0.5009892302387697,-0.2565561339156427,-0.28448411999247825,-0.5100023847738482,-0.4117882500110253,-0.5997201052729793,-0.5470253644136008,-0.6374381250847041,-0.3760039791486757,-0.6394252708446829,-0.6393262976372862,-0.3499453845224995,-0.13367364565876408,-0.17663381201191508,-0.2895022435548177,-0.3111257747969374,-0.14853331570712716,-0.28986499333180205,-0.189871690362836,-0.2021914402389311,-0.2650514518627193,-0.14857486931532563,-0.25728934112964524,-0.3496832464118788,-0.29423755816416164,-0.26040238606199867,-0.27075322872372104,-0.22941573387056183,0.0,0.0,0.0,-0.05780396251535196,-0.4386178944714921,-0.08938016911260087,-0.13155851295619186,-0.4117882500110253,-0.6669374718609833,-0.7225261598111561,-0.7284003912860656,-0.3299846428599375,-0.16012815380508716,-0.4445276036638913,-0.3144854510165755,2.098905763822046,-1.0944415004020078,-0.14285714285714288,-0.2847473987257497,-0.4445276036638914,-1.200139403050605,-0.7811518560663556,-0.5997201052729793,-0.6394252708446829,0.0,0.0,0.0,0.0,0.0,0.0,-0.11809550287360965,-0.2565561339156427,-0.5009892302387697,-0.28448411999247825,1.1442808941063516,-0.08100874989391038,-0.5023932788459589,1.2746617443844204,-0.08372342095301777,-0.07376490539589507,-0.07956147994724865,-0.12704828537683235,-0.2620717643129237,-0.11839287202604867,-0.2635246497447018,-0.26009617986738126,0.993480373577704,-0.6201384282559186,1.2602591282991296,1.4337610129334954,0.5422978942754947,-0.6575548908898429,-0.3200683833154625,0.20203732545338124
-0.08868042637160398,-0.5717936757756602,-0.4087782201290008,-0.3220093212279626,-0.4680081039806013,-0.5009892302387697,-0.2565561339156427,-0.28448411999247825,-0.5100023847738482,-0.4117882500110253,-0.5997201052729793,-0.5470253644136008,-0.6374381250847041,-0.3760039791486757,-0.6394252708446829,-0.6393262976372862,-0.3499453845224995,-0.13312403522949753,-0.18181707614935103,-0.333589612243277,-0.3243692169761519,-0.14627616428953125,-0.2972608967733543,-0.20090716208239723,-0.24033273795833937,-0.2797223842391659,-0.1486598708475823,-0.25728934112964524,-0.3496832464118788,-0.29423755816416164,-0.26040238606199867,-0.27075322872372104,-0.22941573387056183,0.0,0.0,0.0,-0.5296730442733266,-0.4386178944714921,-0.08912099176907025,-0.13075879715459557,-0.4117882500110253,-0.6669374718609833,-0.7225261598111561,-0.7284003912860656,-0.3299846428599375,-0.16012815380508716,-0.4445276036638913,-0.3144854510165755,-0.47643873166512696,0.9137080416200247,-0.14285714285714288,-0.2847473987257497,-0.4445276036638914,0.551888922570716,-0.7811518560663556,-0.5997201052729793,-0.6394252708446829,0.0,0.0,0.0,0.0,0.0,0.0,-0.4680081039806013,-0.2565561339156427,-0.5009892302387697,-0.28448411999247825,-0.36809072544012517,-0.5345712154793376,-0.5023932788459589,-0.915478709884343,-0.08372342095301777,-0.07376490539589507,-0.07956147994724865,-0.12704828537683235,-0.2620717643129237,-0.11839287202604867,-0.2635246497447018,-0.26009617986738126,-1.3616197010294544,1.3243298911318855,1.6734859393356336,-0.754804504361866,0.5422978942754947,-0.6575548908898429,-0.26056229299420525,-0.45845520236370235
